longevity_hours,sillage_score,top_note_count,price_usd,concentration_percent,fragrance_family,brand_tier,gender_target,contains_alcohol,limited_edition,perfume_category,longevity_hours_outlier_flag,sillage_score_outlier_flag,top_note_count_outlier_flag,price_usd_outlier_flag,concentration_percent_outlier_flag
5.1,5.81,9,40.62,11.81,Oriental,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.26,6.7,9,42.81,2.34,Citrus,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
7.38,3.24,9,103.3,4.28,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.29,5.94,6,104.77,7.5,Fresh,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.33,5.16,9,39.12,9.65,Citrus,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.45,3.82,3,10.0,1.53,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
8.6,8.88,2,108.17,19.67,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
5.85,1.0,3,80.06,22.7,Fresh,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
12.2,7.25,3,220.6,35.0,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,False,True
6.52,7.79,3,46.75,19.5,Citrus,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
8.75,7.64,8,110.04,17.04,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
3.63,5.53,9,123.56,8.31,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
6.14,1.0,5,78.75,6.97,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.63,2.52,6,10.0,1.5,Woody,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,3.67,7,10.0,5.11,Floral,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
5.6,3.33,4,170.08,16.79,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
5.89,6.18,6,43.21,18.76,Oriental,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
0.5,7.38,6,96.71,20.12,Woody,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
15.01,7.33,5,259.49,23.82,Citrus,Designer,Women,1,0,Perfume Extract,True,False,False,False,False
3.26,4.72,7,10.0,14.28,Fresh,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.88,6.85,5,151.56,17.76,Citrus,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.6,5.68,4,137.97,19.18,Floral,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,4.98,4,116.05,11.45,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.19,1.87,6,47.51,6.88,Citrus,Drugstore,Unisex,1,1,Eau De Cologne,False,False,False,False,False
5.42,6.5,1,245.61,31.74,Oriental,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
8.85,4.32,1,91.33,21.38,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
5.73,7.3,2,115.29,16.78,Citrus,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.06,4.85,6,113.72,8.05,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
7.04,7.48,8,187.33,9.18,Oriental,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
12.03,7.68,3,221.15,22.56,Oriental,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
5.61,9.99,5,86.72,18.34,Oriental,Niche,Women,0,0,Eau De Parfum,False,False,False,False,False
8.48,4.83,7,92.81,18.33,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
9.56,5.31,3,125.55,34.19,Woody,Luxury,Unisex,1,0,Perfume Extract,False,False,False,False,False
6.9,2.65,4,37.15,9.43,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.24,4.52,3,59.28,12.11,Woody,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
11.9,8.18,4,284.04,30.38,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
10.84,8.16,1,116.68,17.31,Oriental,Unknown,Women,0,0,Eau De Parfum,False,False,False,False,False
5.63,3.02,6,10.0,1.5,Fresh,Drugstore,Men,0,0,Eau De Cologne,False,False,False,False,False
5.5,8.75,8,95.71,19.06,Oriental,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
0.51,6.75,8,49.96,13.31,Floral,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.69,6.85,3,109.43,17.2,Citrus,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.91,1.41,8,19.03,3.77,Woody,Designer,Men,0,0,Eau De Cologne,False,False,False,False,False
4.7,3.79,2,75.57,13.58,Oriental,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
0.5,3.84,5,55.25,5.39,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
2.6,3.91,5,35.12,15.43,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.06,8.22,7,76.13,18.45,Woody,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.25,2.83,3,139.39,14.44,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
11.32,4.81,6,107.67,10.82,Oriental,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
8.32,4.43,5,188.97,27.65,Citrus,Drugstore,Unisex,0,0,Eau De Parfum,False,False,False,False,False
6.06,5.58,7,148.59,9.17,Oriental,Niche,Men,1,1,Eau De Toilette,False,False,False,False,False
4.63,4.34,6,126.15,10.44,Citrus,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
10.43,6.91,9,219.3,7.11,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
6.27,7.26,3,43.14,15.67,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
14.69,7.73,1,292.83,32.13,Floral,Luxury,Men,1,0,Perfume Extract,True,False,False,True,False
9.19,8.79,6,54.8,9.08,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
6.26,1.3,4,48.06,1.5,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
10.8,9.33,4,143.82,24.3,Floral,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
2.15,8.08,1,49.17,14.29,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.43,4.07,4,110.81,3.81,Woody,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.34,2.65,8,37.77,6.32,Oriental,Drugstore,Unisex,1,1,Eau De Toilette,False,False,False,False,False
0.5,1.0,6,58.84,1.5,Woody,Designer,Women,1,1,Eau De Cologne,False,False,False,False,False
3.4,10.0,10,90.68,13.48,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
5.12,7.12,9,73.52,18.96,Floral,Unknown,Unisex,1,0,Eau De Parfum,False,False,False,False,False
4.99,1.17,4,87.94,15.68,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
8.42,4.54,2,185.14,18.4,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.21,5.45,4,119.46,13.0,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.85,3.2,4,71.98,14.44,Fresh,Designer,Men,0,0,Eau De Toilette,False,False,False,False,False
2.49,10.0,3,46.69,13.98,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,3.4,4,10.0,1.5,Floral,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
8.65,6.66,3,90.35,22.3,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
10.42,10.0,5,97.59,18.18,Floral,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
4.46,6.17,8,50.23,8.07,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.22,9.01,4,87.46,12.58,Citrus,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
0.5,1.13,6,86.71,10.62,Woody,Designer,Men,0,0,Eau De Cologne,False,False,False,False,False
0.5,4.28,5,10.0,10.81,Oriental,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
12.29,10.0,2,263.7,28.17,Woody,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
6.61,8.54,1,120.48,16.66,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.07,9,10.0,3.49,Oriental,Niche,Women,1,1,Eau De Cologne,False,False,False,False,False
1.72,3.86,8,17.01,12.66,Woody,Niche,Women,1,1,Eau De Cologne,False,False,False,False,False
6.16,7.54,2,93.08,18.56,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.03,8.44,5,150.0,21.89,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
3.93,3.39,6,10.0,11.26,Oriental,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
4.68,5.92,4,147.69,14.76,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,4.47,6,10.0,5.88,Citrus,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
7.23,6.56,4,224.29,28.16,Floral,Niche,Unisex,0,0,Eau De Parfum,False,False,False,False,False
3.29,2.84,7,64.78,6.57,Oriental,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
4.4,5.61,4,88.36,17.5,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
4.25,4.2,8,112.07,7.59,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
1.11,3.6,4,67.99,8.15,Floral,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
6.75,6.6,5,103.25,10.56,Fresh,Designer,Unisex,0,0,Eau De Parfum,False,False,False,False,False
6.09,3.42,2,74.3,6.03,Floral,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
1.61,1.58,7,10.0,1.5,Floral,Niche,Women,0,0,Eau De Cologne,False,False,False,False,False
1.31,2.97,4,15.39,7.66,Floral,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
8.93,8.71,5,101.95,19.82,Oriental,Drugstore,Men,0,0,Eau De Parfum,False,False,False,False,False
8.68,6.61,2,33.64,22.69,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
9.19,6.23,4,130.04,27.06,Woody,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.67,3.88,8,40.19,11.91,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.1,5.75,5,10.0,11.78,Woody,Unknown,Women,1,1,Eau De Toilette,False,False,False,False,False
2.66,4.78,9,29.94,9.56,Citrus,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.68,1.95,9,72.14,14.62,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
10.96,6.29,2,117.87,22.63,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.0,7,73.38,4.06,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
8.24,8.5,3,82.66,11.89,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.72,7.34,8,59.35,12.32,Fresh,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.75,6.14,2,142.05,18.36,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,4.07,6,31.81,2.77,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,4.41,9,67.37,4.93,Floral,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
2.41,6.74,9,101.0,8.02,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
8.31,10.0,2,281.61,19.08,Woody,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
3.98,5.53,10,24.1,10.39,Citrus,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.75,3.82,7,10.0,5.77,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
4.53,4.44,9,39.52,20.71,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.73,1.0,7,26.9,10.33,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
6.81,2.53,4,156.96,12.43,Citrus,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.28,7.74,4,115.31,16.33,Floral,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
4.15,8.25,3,102.07,18.22,Citrus,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
1.16,3.81,8,73.57,4.45,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
8.16,5.12,4,44.25,10.7,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
0.63,4.35,4,10.0,6.83,Woody,Drugstore,Women,1,1,Eau De Cologne,False,False,False,False,False
9.73,7.83,1,102.34,16.27,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
4.76,4.52,10,154.74,4.05,Woody,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
7.22,4.58,5,135.04,4.53,Floral,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
2.87,4.41,6,28.44,13.09,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.47,3.14,5,116.57,21.33,Oriental,Unknown,Men,1,0,Eau De Parfum,False,False,False,False,False
6.06,5.74,5,200.3,22.37,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
6.36,4.71,5,10.0,18.01,Floral,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.4,3.85,6,128.2,17.53,Citrus,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
14.3,7.44,1,262.66,28.11,Fresh,Drugstore,Women,1,1,Perfume Extract,False,False,False,False,False
1.06,3.02,8,62.8,10.1,Oriental,Drugstore,Unisex,1,1,Eau De Toilette,False,False,False,False,False
3.44,4.82,8,37.9,9.38,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.33,10.0,7,72.7,21.8,Fresh,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.54,5.16,7,165.05,10.97,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
11.57,3.27,5,43.88,19.79,Fresh,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.5,4.19,9,21.88,1.5,Oriental,Drugstore,Women,1,1,Eau De Cologne,False,False,False,False,False
5.5,2.05,1,46.99,14.16,Floral,Designer,Women,0,1,Eau De Toilette,False,False,False,False,False
6.48,4.13,4,99.91,4.18,Oriental,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
7.25,6.81,2,250.53,33.11,Floral,Designer,Unisex,0,0,Perfume Extract,False,False,False,False,False
8.94,4.84,3,123.11,19.58,Floral,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
6.43,3.39,7,10.0,9.36,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,2.82,2,10.84,6.51,Citrus,Drugstore,Unisex,0,0,Eau De Toilette,False,False,False,False,False
9.12,7.03,1,210.34,25.1,Oriental,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
4.19,6.04,6,72.56,17.53,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.33,4.14,6,125.84,8.74,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
10.91,8.49,6,168.62,30.5,Woody,Designer,Men,0,0,Perfume Extract,False,False,False,False,False
6.68,6.99,2,10.0,13.99,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
0.59,2.6,5,33.82,8.01,Citrus,Luxury,Women,1,1,Eau De Cologne,False,False,False,False,False
5.66,1.0,3,10.0,2.01,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
4.64,1.0,6,62.26,4.06,Floral,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
3.57,4.97,8,90.65,9.81,Oriental,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
5.95,7.05,5,10.74,7.6,Oriental,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.5,6.71,6,90.14,12.69,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
6.9,4.2,1,197.66,15.4,Floral,Luxury,Women,1,1,Eau De Parfum,False,False,False,False,False
4.6,4.31,5,80.47,6.71,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.66,6.02,4,53.3,12.5,Floral,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.28,7.23,4,34.14,16.49,Woody,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
5.94,7.02,6,66.13,14.55,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.45,6.81,6,99.9,17.87,Floral,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.6,10.0,1,287.42,23.76,Floral,Drugstore,Unisex,1,0,Perfume Extract,False,False,False,False,False
9.95,2.12,3,158.42,10.96,Woody,Drugstore,Men,1,1,Eau De Parfum,False,False,False,False,False
7.77,7.81,3,169.84,7.87,Woody,Unknown,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.78,1.0,6,71.78,10.34,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
8.93,8.76,3,226.26,22.77,Woody,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
6.68,7.96,6,120.58,18.95,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
8.05,4.6,7,52.34,10.34,Oriental,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
0.5,3.69,9,28.4,1.5,Oriental,Drugstore,Women,1,1,Eau De Cologne,False,False,False,False,False
8.72,6.58,6,28.7,14.19,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.37,3.2,8,110.09,8.96,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
4.25,3.9,5,35.05,11.53,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
3.78,5.5,1,142.77,14.73,Woody,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
1.52,6.0,6,72.02,2.39,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
11.3,8.24,7,201.36,31.37,Floral,Drugstore,Unisex,1,0,Perfume Extract,False,False,False,False,False
5.96,8.13,1,154.46,16.85,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
8.58,5.99,3,100.98,16.27,Woody,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
8.91,10.0,2,284.63,27.64,Floral,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
8.61,10.0,5,213.76,27.32,Oriental,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
1.49,3.9,5,56.51,1.5,Fresh,Niche,Men,0,0,Eau De Cologne,False,False,False,False,False
2.75,5.72,5,72.23,10.19,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.83,3.58,9,187.53,9.97,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
6.04,4.2,6,61.39,7.73,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.21,5.61,9,178.93,16.48,Oriental,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
11.42,6.62,1,265.49,29.09,Floral,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
9.12,4.47,1,82.5,16.53,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.63,1.0,7,84.02,5.38,Oriental,Designer,Unisex,0,0,Eau De Toilette,False,False,False,False,False
6.84,7.92,8,84.88,14.77,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
7.07,5.82,8,119.73,10.99,Oriental,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
0.5,7.83,7,11.28,1.5,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
6.87,1.0,7,100.8,2.91,Woody,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
2.39,6.19,3,19.22,5.11,Floral,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
5.6,3.41,7,108.86,7.14,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.5,4.2,4,241.47,17.96,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.21,3.34,8,212.61,7.43,Fresh,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
10.09,4.08,3,285.55,26.18,Floral,Luxury,Men,1,0,Perfume Extract,False,False,False,False,False
1.1,7.66,4,55.51,13.6,Floral,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
1.15,1.26,9,65.0,11.93,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
7.64,6.63,4,132.31,25.22,Floral,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
9.31,4.83,6,89.62,14.28,Floral,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
3.3,8.87,7,133.4,12.36,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
5.93,2.18,6,123.6,13.89,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
2.39,2.6,7,71.28,1.5,Citrus,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
9.61,2.43,2,134.8,9.53,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
8.5,7.36,3,156.83,17.9,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
6.68,6.38,3,63.66,22.88,Fresh,Unknown,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.43,6.14,2,96.13,10.7,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
2.78,9.5,1,108.65,22.93,Woody,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
9.85,10.0,5,187.36,26.59,Floral,Designer,Unisex,1,0,Perfume Extract,False,False,False,False,False
5.68,6.08,3,65.6,11.63,Woody,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
9.43,7.11,6,98.74,13.81,Floral,Niche,Women,1,1,Eau De Parfum,False,False,False,False,False
9.69,3.7,5,317.64,24.53,Woody,Drugstore,Women,1,1,Perfume Extract,False,False,False,True,False
7.36,9.06,2,244.28,18.36,Oriental,Niche,Men,0,0,Eau De Parfum,False,False,False,False,False
5.92,2.45,3,46.22,1.5,Woody,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
7.48,4.42,6,125.74,8.22,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
6.9,5.67,4,143.91,20.98,Oriental,Unknown,Men,0,0,Eau De Parfum,False,False,False,False,False
4.89,2.08,8,10.0,11.96,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
3.14,6.46,4,33.16,13.95,Floral,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
7.48,4.72,5,75.1,6.89,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
3.44,8.29,3,11.4,17.47,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
2.93,5.96,4,88.37,14.44,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
7.46,7.64,10,37.57,8.51,Citrus,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.3,6.83,9,120.13,18.74,Floral,Designer,Men,1,1,Eau De Parfum,False,False,False,False,False
10.13,4.66,8,65.98,20.9,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
7.38,6.15,6,62.03,16.66,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.43,7.47,5,111.97,18.03,Citrus,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
7.38,3.72,8,27.66,12.82,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
